Project,Package,Class,Smell,Description,File
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level.border,ClientboundSetBorderCenterPacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/border/ClientboundSetBorderCenterPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level.border,ClientboundInitializeBorderPacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/border/ClientboundInitializeBorderPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level.border,ClientboundSetBorderSizePacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/border/ClientboundSetBorderSizePacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundLevelEventPacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundLevelEventPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundLevelEventPacket,Unexploited Encapsulation,The tool detected the smell because a set of type checks are performed while those types belong to the same hierarchy. The participating types that were checked are: FireExtinguishData; RecordEventData; SmokeEventData; BreakBlockEventData; BreakPotionEventData; BonemealGrowEventData; ComposterEventData; DragonFireballEventData; ElectricSparkData; SculkBlockChargeEventData in method serialize,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundLevelEventPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundLevelEventPacket,Missing Hierarchy,The tool detected the smell because a set of type checks are performed to explicitly manage variation in behavior where a hierarchy could have been formed consisting of these participating types. The participating types that were checked are: FireExtinguishData; RecordEventData; SmokeEventData; BreakBlockEventData; BreakPotionEventData; BonemealGrowEventData; ComposterEventData; DragonFireballEventData; ElectricSparkData; SculkBlockChargeEventData in method serialize,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundLevelEventPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundBlockEventPacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundBlockEventPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundSetChunkCacheCenterPacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundSetChunkCacheCenterPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundTrackedWaypointPacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundTrackedWaypointPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundChunkBatchStartPacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundChunkBatchStartPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundSetDefaultSpawnPositionPacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundSetDefaultSpawnPositionPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundTagQueryPacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundTagQueryPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundSoundPacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundSoundPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundMapItemDataPacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundMapItemDataPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundBlockUpdatePacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundBlockUpdatePacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundForgetLevelChunkPacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundForgetLevelChunkPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundExplodePacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundExplodePacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundOpenSignEditorPacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundOpenSignEditorPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundChunksBiomesPacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundChunksBiomesPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundBlockDestructionPacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundBlockDestructionPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundSetChunkCacheRadiusPacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundSetChunkCacheRadiusPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundGameEventPacket,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundGameEventPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundGameEventPacket,Unexploited Encapsulation,The tool detected the smell because a set of type checks are performed while those types belong to the same hierarchy. The participating types that were checked are: DemoMessageValue; RainStrengthValue; ThunderStrengthValue in method serialize,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundGameEventPacket.java
java,org.geysermc.mcprotocollib.protocol.packet.ingame.clientbound.level,ClientboundGameEventPacket,Missing Hierarchy,The tool detected the smell because a set of type checks are performed to explicitly manage variation in behavior where a hierarchy could have been formed consisting of these participating types. The participating types that were checked are: DemoMessageValue; RainStrengthValue; ThunderStrengthValue in method serialize,/Users/mansimanojpatil/Desktop/Pretty/ATSD/MCProtocolLib/protocol/src/main/java/org/geysermc/mcprotocollib/protocol/packet/ingame/clientbound/level/ClientboundGameEventPacket.java
